Hour,Community Load,Solar Power,Wind Power,PV Generation,WT Generation,FC Generation,DG Generation,Unmet Energy,Surplus Energy,H2 Capacity
153,152.8856,0.1325889555039926,0.9613484081632651,71.59803597215601,48.06742040816325,33.220143619680755,0.0,0.0,0.0,667.4583570284653
154,166.7863,0.16727736730926332,0.9155893024335355,90.32977834700219,45.77946512167678,30.67705653132103,0.0,0.0,0.0,665.4111727420909
155,166.7863,0.19351337141704783,0.888261343382239,104.49722056520582,44.413067169111955,17.87601226568225,0.0,0.0,0.0,664.2182456639673
156,152.8856,0.19111523229212538,0.9087287694826255,103.2022254377477,45.43643847413127,4.246936088121032,0.0,0.0,0.0,663.9348331789408
157,125.0886,0.1718993394093091,1.1348692818532817,92.82564328102691,56.743464092664084,0.0,0.0,0.0,0.0,664.3979779130377
158,111.1879,0.14039783134594652,1.5918256615642576,75.81482892681113,79.59128307821288,0.0,0.0,0.0,0.0,665.2345386807003
159,111.1879,0.09079841326959948,2.078381506965251,49.031143165583714,103.91907534826255,0.0,0.0,0.0,0.0,666.0246365985298
160,138.9893,0.03479865231770911,2.3410718406883615,18.79127225156292,117.05359203441807,3.1444357140189823,0.0,0.0,0.0,665.814797712042
161,152.8856,0.0014427292826456391,2.1996974930038604,0.7790738126286452,109.98487465019302,37.800000000000004,4.321651537178347,0.0,0.0,663.2922751895195
162,166.7863,0.0,2.0025990687346944,0.0,100.12995343673472,37.800000000000004,28.856346563265284,0.0,0.0,660.769752666997
163,152.8856,0.0,1.9319729097142861,0.0,96.59864548571431,37.800000000000004,18.486954514285692,0.0,0.0,658.2472301444744
164,125.0886,0.0,2.2688059231594035,0.0,113.44029615797018,11.648303842029819,0.0,0.0,0.0,657.4698992240853
165,97.2916,0.0,2.3286019629961383,0.0,116.43009814980691,0.0,0.0,0.0,0.0,657.8319789188114
166,55.5939,0.0,2.1276883151285166,0.0,106.38441575642584,0.0,0.0,0.0,0.0,658.7928805682573
167,41.6977,0.0,1.9471392079426373,0.0,97.35696039713187,0.0,0.0,0.0,0.0,659.8458936027976
168,50.0345,0.0,1.8237240837153879,0.0,91.1862041857694,0.0,0.0,0.0,0.0,660.6244393576635
169,41.6977,0.0,1.9376535510204091,0.0,96.88267755102046,0.0,0.0,0.0,0.0,661.6684794734937
170,33.3564,0.0,2.2585755836999444,0.0,112.92877918499723,0.0,0.0,0.0,0.0,663.1739028634801
171,27.797,0.0,2.5757234552939887,0.0,128.78617276469944,0.0,0.0,0.0,0.0,665.0845088347041
172,27.797,0.0,2.6862152315763925,0.0,134.31076157881964,0.0,0.0,0.0,0.0,667.0996340537629
173,27.797,0.0,2.602021096525096,0.0,130.1010548262548,0.0,0.0,0.0,0.0,669.0351161720974
174,41.6977,0.0011858634482795909,2.3306779305725316,0.640366262070979,116.53389652862658,0.0,0.0,0.0,0.0,670.4630511438133
175,83.3909,0.029898695986874706,1.8662926292509656,16.145295832912343,93.31463146254828,0.0,0.0,0.0,0.0,670.9562489575112
176,138.9893,0.0823405419836447,1.192187737698842,44.46389267116814,59.6093868849421,34.91602044388975,0.0,0.0,0.0,668.6261841964908
177,152.8856,0.13077643406408304,0.8950648164324325,70.61927439460484,44.753240821621624,37.513084783773536,0.0,0.0,0.0,666.122808501878
178,166.7863,0.16404588843585907,1.0568404865482623,88.58477975536391,52.842024327413114,25.359495917222972,0.0,0.0,0.0,664.4304831153432
179,166.7863,0.18979414000641218,1.3987511712829561,102.48883560346258,69.9375585641478,0.0,0.0,0.0,0.0,664.5371875995953
180,152.8856,0.18997965204159123,1.7962138074440155,102.58901210245926,89.81069037220078,0.0,0.0,0.0,0.0,665.2847517004673
181,125.0886,0.17429670195215116,2.151558883618312,94.12021905416164,107.5779441809156,0.0,0.0,0.0,0.0,666.7341218157255
182,111.1879,0.13972862374419526,2.491211157250964,75.45345682186544,124.56055786254821,0.0,0.0,0.0,0.0,668.4146158773225
183,111.1879,0.09007840923006306,2.5235434875763927,48.64234098423405,126.17717437881963,0.0,0.0,0.0,0.0,669.618457249056
184,138.9893,0.034650244515294186,2.491211157250964,18.71113203825886,124.56055786254821,0.0,0.0,0.0,0.0,669.6994754363685
185,152.8856,0.001528865108130373,2.2770069606795373,0.8255871583904014,113.85034803397687,37.800000000000004,0.0,0.40966480763272983,0.0,667.176952913846
186,166.7863,0.0,2.103949749445118,0.0,105.1974874722559,37.800000000000004,23.788812527744106,0.0,0.0,664.6544303913234
187,152.8856,0.0,1.8774746084324334,0.0,93.87373042162167,37.800000000000004,21.211869578378334,0.0,0.0,662.1319078688009
